,article,date,header,url
110,"Washington (dpa) - US-Präsident Joe Biden hat den von seinem Vorgänger Donald Trump angeordneten Stopp legaler Einwanderung aufgehoben.
Die Regelungen förderten nicht die Interessen der Vereinigten Staaten, ganz im Gegenteil: Sie schadeten ihnen, hieß es in der Proklamation des Präsidenten. Nicht nur Familien seien dadurch getrennt gewesen. Auch Unternehmen hätten Nachteile gehabt, die ""Talente aus der ganzen Welt"" nutzten.
Trump hatte die legale Einwanderung in die USA im vergangenen April zunächst für 60 Tage eingeschränkt und Maßnahme anschließend verlängert. Begründet wurde sie mit der hohen Arbeitslosigkeit infolge der Corona-Pandemie und dem Schutz der amerikanischen Arbeitnehmer vor der Konkurrenz aus dem Ausland.
Betroffen waren im Wesentlichen Ausländer, die sich um eine Green Card für den dauerhaften Aufenthalt in den USA bemühten. Zudem hatte Trump die Vergabe verschiedener Arbeitsvisa ausgesetzt. Ausnahmen waren für bestimmte Arbeitskräfte möglich, etwa im Gesundheitsbereich.
","25. Februar 2021, 19:35 Uhr",Biden hebt Trumps Einwanderungsstopp in die USA auf,https://www.sueddeutsche.de/politik/migration-biden-hebt-trumps-einwanderungsstopp-in-die-usa-auf-dpa.urn-newsml-dpa-com-20090101-210225-99-590701
111,"Potsdam (dpa/bb) - Die Stadt Potsdam bietet für ihre Bürger ab Montag kostenlose Schnelltests an. Für zunächst zwei Wochen könnten sich die Potsdamer in mindestens acht Apotheken und vier Testzentren auf das Coronavirus testen lassen, teilte die Stadtverwaltung am Donnerstag mit. Damit reagiere die Stadt auf die Verschiebung der von Bundesgesundheitsminister Jens Spahn (CDU) ursprünglich für Montag angekündigten Einführung von kostenlosen Schnelltests, sagte Oberbürgermeister Mike Schubert (SPD). ""Wir dürfen nicht erst wieder reagieren, wenn die Zahlen der Neuinfektionen steigen.""
Durch die Öffnung von Kitas und Schulen sowie aufgrund des warmen Wetters stiegen die Kontaktzahlen wieder, erläuterte Schubert. ""Deshalb müssen wir jetzt und nicht erst in ein paar Wochen die Entwicklung der Neuinfektionen schneller erkennen, um die Infektionslage besser einzuschätzen und weitere Öffnungsschritte zu ermöglichen."" Die Testungen ermöglichten ein genaueres Lagebild.
Zudem werden Tests an drei ausgewählten Schulen sowie in einem Flüchtlingsheim und in der Suppenküche angeboten. Testteams des Ernst-von-Bergmann-Klinikums sollen die Schulen anfahren und allen Schülern sowie den Mitarbeitern Schnelltests anbieten, wie die Stadt mitteilte. Dies solle noch in derselben Woche wiederholt werden, um eine sichere Datengrundlage zu erhalten.
Nach Angaben der Stadt werden die Schnelltests innerhalb von 15 Minuten ausgewertet. Bei einem positiven Ergebnis werde unmittelbar ein PCR-Test durchgeführt. Falls dieser auch positiv ausfällt, soll eine Untersuchung auf mögliche Virusvarianten erfolgen. ""Im Ergebnis lässt sich aus der Testaktion einrichtungsbezogen und zu einem genau definierten Zeitpunkt ein exaktes Abbild des Infektionsgeschehens ziehen"", erklärte Schubert.
Gleichzeitig lockert die Stadt die Maskenpflicht: Das Tragen eines Mund-Nasen-Schutzes sei von Montag an nur noch auf den Straßen im zentralen Innenstadtbereich vorgeschrieben, erklärte die Stadtverwaltung. ""In anderen Bereichen wie in Babelsberg und Potsdam-West sowie in weiteren Innenstadtbereichen, wo bis Ende Februar die Tragepflicht gilt, entfallen diese ab März.""
","25. Februar 2021, 19:23 Uhr",Potsdam bietet ab Montag kostenlose Schnelltests an,https://www.sueddeutsche.de/politik/kommunen-potsdam-potsdam-bietet-ab-montag-kostenlose-schnelltests-an-dpa.urn-newsml-dpa-com-20090101-210225-99-590460
112,"Brüssel (dpa) - Der deutsche Impfstoffhersteller Curevac rechnet mit einer EU-Zulassung seines Corona-Impfstoffs Ende Mai oder Anfang Juni. Dies teilte Curevac-Chef Franz-Werner Haas am Donnerstag in einer Anhörung des Europaparlaments mit.
Derweil teilt die Europäische Arzneimittelbehörde (EMA) mit, dass bereits zugelassene Corona-Impfstoffe, die wegen neuer Virus-Varianten angepasst werden müssen, ohne große Hürden in der EU eingesetzt werden können. Die EMA legte am Donnerstag in Amsterdam Richtlinien für die Hersteller der modifizierten Impfstoffe vor. Wenn der Mutter-Impfstoff bereits die Zulassung bekommen hat, dann muss der veränderte Wirkstoff nicht erneut das gesamte Verfahren durchlaufen. Eine klinische Testreihe über die Wirksamkeit mit einer geringen Zahl von Probanden sei ausreichend.
Nach vorliegenden Daten sind der EMA zufolge alle drei bisher zugelassenen Impfstoffe auch gegen die in der EU bekannten Virus-Mutationen wirksam. ""Trotzdem erscheint es notwendig, dass mit dem Aufkommen von Mutationen und neuen Variationen zugelassene Impfstoffe angepasst werden müssen, um den Schutz zu gewährleisten.""
Die Hersteller sollen die Bildung von Antikörpern testen und auch die Wirkung von nur einer verabreichten Dosis des modifizierten Impfstoffs bei Personen untersuchen, die zuvor bereits mit dem Original-Vakzin geimpft worden sind. Alle Qualitätsstandards bei der Herstellung und Sicherheit müssten dieselben sein, betonte die EMA.
Die entscheidenden Daten der klinischen Tests für den bisher noch nicht zugelassenen Impfstoff von Curevac seien für Mitte April zu erwarten, so das Unternehmen. Auch der britisch-schwedische Hersteller Astrazeneca bekräftigte sein Ziel, der Europäischen Union bis Ende März 40 Millionen Dosen seines Impfstoffs zu liefern. Firmenchef Pascal Soriot sagte, auch er sei enttäuscht über Produktionsausfälle an einigen europäischen Standorten. Doch tue die Firma alles, die zugesagte Menge zu erreichen. Man lerne jeden Tag, und er sei zuversichtlich, dass die Produktionsmengen im zweiten Quartal zunähmen, fügte Soriot hinzu.
Der Gesundheits- und der Industrieausschuss des Europaparlaments hatten die Chefs der wichtigsten Impfstoffhersteller eingeladen, mit denen die EU Lieferverträge hat. Vor allem Astrazeneca-Chef Soriot musste sich kritischen Fragen stellen. Die Firma hatte Ende Januar überraschend bekannt gegeben, der EU statt 80 Millionen Impfdosen im ersten Quartal nur 31 Millionen liefern zu können. Später erhöhte das Unternehmen die Zusage leicht auf 40 Millionen Dosen bis Ende März.
","25. Februar 2021, 19:19 Uhr",Curevac erwartet Zulassung bis Anfang Juni,https://www.sueddeutsche.de/politik/international-curevac-erwartet-zulassung-bis-anfang-juni-dpa.urn-newsml-dpa-com-20090101-210225-99-594048
113,"Moskau (dpa) - Nach seiner Verurteilung zu einer Straflagerhaft ist der Kremlgegner Alexej Nawalny offensichtlich in eine andere Haftanstalt verlegt worden. Wohin, das war zunächst unklar.
Sein Anwalt Wadim Kobsew teilte im Kurznachrichtendienst Twitter mit, der Oppositionelle habe die Untersuchungshaftanstalt in Moskau verlassen. Eine offizielle Bestätigung für die Verlegung lag zunächst nicht vor.
Kobsew sagte der Agentur Interfax, als er den 44-Jährigen in der Untersuchungshaft in Moskau habe treffen wollen, sei ihm gesagt worden, dass Nawalny das Gefängnis verlassen habe. ""Mir wurde nicht gesagt, wohin er gebracht wurde, höchstwahrscheinlich in ein Straflager, aber möglicherweise auch woanders hin.""
Nawalnys im Ausland lebender Mitarbeiter Leonid Wolkow schrieb bei Twitter, weder seinen Anwälten noch seiner Familie sei etwas mitgeteilt worden. ""Die Tatsache, dass wir jetzt nicht wissen, wo er ist und was mit ihm ist, bestätigt das Ausmaß der Bedrohung.""
Am vergangenen Samstag hatte ein Gericht in der Hauptstadt Moskau die Straflagerhaft gegen Nawalny bestätigt. Unter Anrechnung früherer Haftzeiten und eines mehrmonatigen Hausarrests könnte der Oppositionelle nach Berechnungen seiner Anwälte nach zwei Jahren, sechs Monaten und zwei Wochen freikommen - also im Sommer 2023.
Das Gericht warf Nawalny einen Verstoß gegen Bewährungsauflagen in einem früheren Strafverfahren vor, während er sich in Deutschland von einem Giftanschlag auf ihn erholt hatte. Das Urteil steht im Westen als politisch motiviert in der Kritik.
Nawalny saß gut einen Monat in einer Haftanstalt in der Hauptstadt Moskau ein. Er war unmittelbar nach seiner Rückkehr in seine Heimat an einem Flughafen festgenommen worden. Der Europäische Gerichtshof für Menschenrechte hatte Russland zur sofortigen Freilassung des Oppositionellen aufgefordert. Das wies Moskau zurück.
Menschenrechtler erklärten mit Blick auf die in Russland gefürchteten Straflager, sie hätten nun Angst um Nawalny. Diese Haftanstalten sind berüchtigt für rohe Gewalt, Folter und auch Todesfälle. Zuletzt sorgten Berichte über Folter in einem Straflager in Sibirien für Schlagzeilen. Aufseher hatten demnach einen verletzten Gefangenen mit Klebeband fixiert und weitere Gewalt von Mitgefangenen zugelassen.
Der Oppositionsführer war am 20. August während eines Inlandsflugs zusammengebrochen. Er kam zunächst in ein Krankenhaus in Sibirien. Zwei Tage später wurde er zur Behandlung nach Berlin geflogen. Untersuchungen mehrerer Labore zufolge wurde er mit dem Kampfstoff Nowitschok vergiftet. Russland hingegen sieht keine Hinweise auf eine Vergiftung und deshalb keinen Grund für Ermittlungen.
","25. Februar 2021, 19:16 Uhr",Alexej Nawalny aus Haft in Moskau verlegt,https://www.sueddeutsche.de/politik/konflikte-alexej-nawalny-aus-haft-in-moskau-verlegt-dpa.urn-newsml-dpa-com-20090101-210225-99-594104
114,"Brüssel (dpa) - Umsatzstarke Unternehmen in der EU könnten künftig zu deutlich mehr Steuertransparenz verpflichtet werden.
Bei einer Videokonferenz der nationalen Wirtschaftsminister am Donnerstag signalisierte eine Mehrheit Zustimmung für den Plan, Finanzbehörden zusätzliche Informationen zu grenzüberschreitenden Konzernstrukturen an die Hand geben zu können.
Bei dem sogenannten Public Country-by-Country-Reporting (CbCR) geht es darum, dass Firmen mit einem Umsatz von mehr als 750 Millionen Euro pro Jahr dazu verpflichtet werden, Informationen über ihre Gewinne und Steuern öffentlich zu machen. Durch länderbezogene Berichte für multinational tätige Unternehmen und deren automatischer Austausch sollen Finanzbehörden besser prüfen können - so soll Steuervermeidung stärker entgegengewirkt werden. Nichtregierungsorganisationen begrüßten diesen Schritt - Wirtschaftsverbände übten Kritik.
Weil sich die Minister und ihre Vertreter am Donnerstag nur per Videokonferenz getroffen haben, konnte formell noch keine bindende Entscheidung getroffen werden. Es besteht jedoch der Plan, dies zeitnah nachzuholen und offiziell grünes Licht für die noch notwendigen Verhandlungen mit dem EU-Parlament zu geben.
Vizekanzler Olaf Scholz (SPD) machte die Union dafür verantwortlich, dass sich Deutschland bei der Konferenz nicht offen dafür ausgesprochen hatte, das Vorhaben in dieser Form zu unterstützen. ""Schade, dass sich ausgerechnet Deutschland bei der Abstimmung enthalten musste, weil unser Koalitionspartner diesen Schritt hin zu mehr Steuertransparenz partout nicht mitgehen will"", teilte er mit. Aus dem von CDU-geführten Wirtschaftsministerium hieß es, man habe Vertrauen darin, dass Finanzbehörden solche Informationen bereits nutzten, da sie ihnen schon zur Verfügung stünden.
Innerhalb der EU gibt es zudem unterschiedliche Rechtsauffassungen: Einige EU-Länder wie Luxemburg, Malta, Zypern und Irland sind der Meinung, dass Einstimmigkeit herrschen müsse, weil es um Steuerpolitik gehe. Die Mehrheit der Länder und die EU-Kommission vertreten dagegen den Standpunkt, dass es um Transparenz gehe und Steuerregeln nicht direkt geändert würden. Daher reiche eine qualifizierte Mehrheit.
Kritik kommt auch von Wirtschaftsverbänden. Der Verband der Automobilindustrie fürchtet, dass sensible Unternehmensdaten öffentlich werden könnten. Auch der Bundesverband der deutschen Industrie (BDI) spricht von ""erheblichen Wettbewerbsnachteilen"" für europäische Firmen.
Aus Sicht der Stiftung Familienunternehmen wäre ein öffentliches CbCR vor dem Europäischen Gerichtshof ""wegen des unverhältnismäßigen Eingriffs in den Datenschutz und der Rechtsgrundlage für die Entscheidung auch angreifbar"". Sozialdemokratische und grüne Europapolitiker feierten die Entscheidung. So twitterte der grüne Finanzexperte Sven Giegold: ""Das ist ein riesiger Erfolg gegen Steuervermeidung"".
","25. Februar 2021, 18:56 Uhr",EU-Länder ebnen Weg für mehr Steuertransparenz,https://www.sueddeutsche.de/politik/eu-eu-laender-ebnen-weg-fuer-mehr-steuertransparenz-dpa.urn-newsml-dpa-com-20090101-210225-99-594854
115,,"25. Februar 2021, 18:50 Uhr",Spannungen zwischen Militär und Regierung,https://www.sueddeutsche.de/politik/armenien-spannungen-zwischen-militaer-und-regierung-1.5218276
116,"Wer sich in Israel noch nicht gegen das Coronavirus hat impfen lassen, muss sich auf einen warnenden Anruf der Behörden oder einen Hausbesuch einstellen. Das Parlament in Jerusalem verabschiedete dazu im Eiltempo ein Gesetz, das es dem Gesundheitsministerium erlaubt, die Namen plus Adressen und Telefonnummern von Nicht-Geimpften an die lokalen Behörden sowie an das Bildungs- und Sozialministerium weiterzugeben. Die Opposition äußerte datenschutzrechtliche Bedenken, blieb damit aber in der Minderheit.
Israel ist beim Impf-Tempo zwar allen anderen Ländern weit voraus. Bereits mehr als 4,5 Millionen Menschen und damit die Hälfte der Bevölkerung haben die erste, rund 3,2 Millionen auch schon die zweite Impfung erhalten. Dennoch wächst die Sorge, die zur Herdenimmunität notwendigen 70 Prozent der Bevölkerung nicht zu erreichen. Mit dem Gesetz will man nun die Zögerlichen und Zweifler unter Druck setzen - oder, wie es in einer dazu veröffentlichten Erklärung heißt: ""persönlich dazu ermutigen, sich impfen zu lassen"". Ins Visier genommen werden auch jene, die nach der ersten Dosis nicht zum zweiten Impftermin erschienen sind.
Zugang zu den Daten soll bei den Behörden nur eine festgelegte Gruppe von Personen bekommen. Jeder von ihnen muss unterschreiben, alle Informationen geheim zu halten. Die Daten sollen nach 60 Tagen gelöscht werden. Wer kontaktiert wird, kann darauf bestehen, nicht noch einmal behelligt zu werden.
Tamar Sandberg, eine Abgeordnete der linken Meretz-Partei, warnte davor, dass die Daten trotz solcher Maßnahmen in falsche Hände geraten könnten. Mit dem Gesetz begebe man sich auf einen ""abschüssigen Pfad"". Chaim Katz von der regierenden Likud-Partei konterte mit der Frage: ""Ist die Wahrung der Privatsphäre wichtiger als der Erhalt des Lebens?""
Die Daten-Weitergabe ist überdies nicht der einzige Schritt, mit dem Israels Regierung unter den geltenden Notstandsregeln bei der Pandemiebekämpfung auf Neuland vordringt. Das Gesundheitsministerium hat nun auch ein Pilotprojekt mit einer sogenannten elektronischen Armfessel gestartet. 100 Menschen, die aus dem Ausland nach Israel zurückkehren, sollen ein Armband, mit dem sie ständig lokalisiert werden können, in ihrer Heimquarantäne tragen. Die Entscheidung dafür ist freiwillig - als Alternative allerdings droht die aktuell für alle vorgeschriebene Hotel-Quarantäne in staatlicher Obhut.
","25. Februar 2021, 18:50 Uhr",Impfdruck per Telefon,https://www.sueddeutsche.de/politik/israel-impfung-corona-datenschutz-1.5218170
117,"Die Fronten zwischen den einstigen Weggefährten sind verhärtet. Kurz vor ihren geplanten Aussagen bei einem parlamentarischen Untersuchungsausschuss haben sich der frühere schottische Ministerpräsident Alex Salmond und seine Nachfolgerin Nicola Sturgeon einen indirekten Schlagabtausch geliefert. Salmond warf Mitgliedern der Regierung einen ""heimtückischen und gezielten Versuch"" vor, seinen Ruf zu beschädigen. Man habe ihn aus Schottlands öffentlichem Leben drängen, ihn sogar ins Gefängnis bringen wollen. Es geht um das Verhalten der Regierung, als Salmond vor etwa drei Jahren sexueller Übergriffe beschuldigt wurde.
Ministerpräsidentin Sturgeon wiederum hielt Salmond entgegen, er habe bislang nicht das ""Fitzelchen eines Beweises"" für seine seit Monaten vorgebrachten Behauptungen präsentiert. Und sie glaube auch nicht, dass er dazu in der Lage sei, sagte sie in einem Interview mit BBC Scotland. An diesem Freitag soll Salmond sich vor dem Untersuchungsausschuss äußern.
Salmond und Sturgeon prägten über Jahre gemeinsam die Politik Schottlands - er als ""First Minister"", sie als seine Stellvertreterin. Nachdem die beiden Politiker der Scottish National Party (SNP) 2014 mit dem Referendum über Schottlands Unabhängigkeit vom Vereinigten Königreich gescheitert waren, trat Salmond als Regierungschef zurück. Sturgeon übernahm sowohl die Spitze der Regierung als auch der Partei.
Zum Zerwürfnis zwischen den beiden kam es vor etwa drei Jahren, als zwei weibliche Staatsbedienstete dem Ex-Ministerpräsidenten sexuelle Übergriffe vorwarfen. Die Sturgeon-Regierung leitete eine Untersuchung ein. Grundlage war eine im Zuge der Me-Too-Debatte kurz zuvor von der Regierung beschlossene Regelung.
Salmond bestritt die Vorwürfe gegen ihn und trat aus der SNP aus. Er warf der Regierung vor, die Neuregelung allein mit Blick auf ihn beschlossen zu haben. Im Januar 2019 kam ein Gericht in Edinburgh zu dem Schluss, die Untersuchung sei ""ungesetzlich"" abgelaufen. Die Regierung musste Salmonds Prozesskosten von mehr als einer halben Million Pfund (etwa 580 000 Euro) zahlen. Ein Strafprozess gegen Salmond ging aber weiter. Darin warfen mehrere Frauen diesem sexuelle Übergriffe vor. Am Ende wurde er in fast allen Anklagepunkten freigesprochen, einer als ""unbewiesen"" eingestuft.
In einem Untersuchungsausschuss geht das schottische Parlament daher der Frage nach, was bei der regierungsinternen Untersuchung falsch gelaufen ist. Die Anhörungen laufen ihrem dramatischen Höhepunkt zu: Nach Salmond soll sich in der letzten Befragung am Mittwoch Sturgeon zu den Vorgängen äußern.
Britische Medien zitierten am Montag ausführlich aus einer kurzzeitig vollständig veröffentlichten schriftlichen Einreichung Salmonds beim Ausschuss. Darin warf Salmond führenden Mitgliedern von Regierung und SNP ein versuchtes Komplott gegen ihn vor. Zudem beklagte er den ""kompletten Zusammenbruch"" der Grenzen zwischen Regierung, Partei und Strafverfolgung.
Auch Sturgeon selbst steht im Zusammenhang mit der Affäre unter Druck. Hierzu gibt es auch eine eigene Untersuchung. Die zentrale Frage ist, ob sie das Parlament über den Zeitpunkt belog, zu dem sie von den Anschuldigungen gegen Salmond erfuhr, und damit gegen den sogenannten ""Ministerial Code"" verstieß, der Verhaltensregeln für Regierungsmitglieder festschreibt - dann müsste sie womöglich zurücktreten. Zudem wurden über relevante Gespräche keine offiziellen Aufzeichnungen angefertigt.
","25. Februar 2021, 18:50 Uhr",Brisanter Zwist zwischen einstigen Weggefährten,https://www.sueddeutsche.de/politik/schottland-salmond-sturgeon-1.5217519
118,,"25. Februar 2021, 18:50 Uhr",CIA-Bericht zu Kashoggi-Mord wird veröffentlicht,https://www.sueddeutsche.de/politik/usa-saudi-arabien-cia-bericht-zu-kashoggi-mord-wird-veroeffentlicht-1.5217881
119,"Die Lage ist so angespannt, wie zuletzt im November: Innerhalb von 24 Stunden wurden in Frankreich von Dienstag auf Mittwoch mehr als 30 000 Covid-Neuinfektionen registriert. Eine Woche zuvor waren täglich 25 000 Fälle gezählt worden. ""Die Situation unseres Landes hat sich verschlechtert"", sagte Premierminister Jean Castex am Donnerstagabend. Gleichzeitig hielt er an dem Kurs fest, den die Regierung seit Ende Januar fährt: Abwarten und beobachten.
Im März vergangenen Jahres hatte Macron noch gesagt, man werde die Ausbreitung des Coronavirus verhindern, ""koste es, was es wolle"". Diese absolute Priorität der Gesundheit galt in den vergangenen Wochen nicht mehr. Seit Jahresbeginn arrangierte sich Frankreich mit im Schnitt täglich 20 000 Neuinfektionen, obwohl Macron im Herbst, zu Beginn der zweiten Welle, 5000 tägliche Neuinfektionen als Ziel ausgegeben hatte.
Man müsse ""alles tun, um einen Lockdown zu verhindern"". Das Ziel der Regierung habe sich nicht geändert: ""unsere Krankenhäuser und unseren Lebensstil und die Bildung unserer Kinder schützen."" Castex verwies darauf, dass ""in Deutschland die Kinder seit zwei Monaten keinen Fuß in die Schule gesetzt"" hätten. In Frankreich gilt seit Dezember eine nächtliche Ausgangssperre von 18 Uhr bis 6 Uhr, doch die Schulen wurden seit dem ersten strengen Lockdown im Frühjahr nicht wieder geschlossen. Von kommender Woche an sollen Spucketests an Frankreichs Schulen eingesetzt werden, um Corona-Ausbrüche möglichst früh festzustellen.
Für einzelne Regionen wurden die aktuellen Maßnahmen jedoch bereits als unzureichend bewertet. Seit dieser Woche sind das südfranzösische Nizza und die nordfranzösische Stadt Dunkerque in einem Teil-Lockdown, der jeweils an den Wochenenden gilt. Castex sagte, dass 20 Départements nun unter ""verstärkter Beobachtung"" stünden. Dort liegen die Inzidenzwerte bei mehr als 250 Neuinfizierten für 100 000 Einwohner. Zu den 20 betroffenen Départements gehören Gebiete am Mittelmeer, am Ärmelkanal in Nordfrankreich und die Hauptstadt Paris mit ihren Vorstädten. Sollte sich die Lage dort weiter verschlechtern, könnten Maßnahmen ergriffen werden, die denen in Nizza und Dunkerque ähneln.
In Bezug auf Frankreichs Impfstrategie gab sich Castex selbstbewusst. ""Wir haben die Richtigen geimpft"", sagte der Premierminister. Frankreich führe, wenn es darum gehe, diejenigen zu impfen, die besonders gefährdet seien. Laut Castex liegt das Durchschnittsalter der Geimpften in Frankreich bei 72 Jahren, in Deutschland bei 65 und in Italien bei 55. Mehr als die Hälfte der Bewohner der Alten- und Pflegeheime sei geimpft worden. Bis Ende Februar werde Frankreich mehr als vier Millionen Dosen Impstoff injiziert haben, bei mehr als drei Millionen Bürgern. Von April an könnten die Altersgruppe der Über-65-Jährigen geimpft werden.
Laut Institut Pasteur haben sich im Großraum Paris, wo zwölf Millionen Menschen leben, bereits 30 Prozent der Bevölkerung seit Februar 2020 mit dem Coronavirus infiziert. Für ganz Frankreich gehen die Wissenschaftler davon aus, dass 17 Prozent der Bevölkerung bereits infiziert waren. Das Institut Pasteur warnt jedoch davor, klare Schlüsse aus dieser Berechnung zu ziehen, da nicht geklärt sei, wie hoch das Risiko sei, sich wiederholt zu infizieren.
","25. Februar 2021, 18:50 Uhr",Abwarten und beobachten,https://www.sueddeutsche.de/politik/corona-frankreich-regierung-1.5218164
120,,"25. Februar 2021, 18:50 Uhr",Facebook sperrt Militär aus,https://www.sueddeutsche.de/politik/myanmar-facebook-sperrt-militaer-aus-1.5217761
121,,"25. Februar 2021, 18:50 Uhr",Ungarn droht Niederlage,https://www.sueddeutsche.de/politik/europaeischer-gerichtshof-ungarn-droht-niederlage-1.5218013
122,"Es spricht viel dafür, dass dieser virtuelle EU-Gipfel vor allem zwei Teilnehmern in Erinnerung bleiben wird. Die Estin Kaja Kallas und der Italiener Mario Draghi sind das erste Mal dabei im Kreis der Staats- und Regierungschefs, auch wenn Draghi früher als Chef der Europäischen Zentralbank regelmäßig mit den ""Leaders"" diskutierte. Wie üblich hatte EU-Ratspräsident Charles Michel die Neulinge im illustren Kreis zu Beginn der Sitzung begrüßt, die nur ein Thema hatte: die Bewältigung der Corona-Pandemie.
Vor etwas mehr als einem Jahr wurde das Virus Sars-CoV-2 in Europa festgestellt, im März ging der Kontinent in verschiedene Varianten des Lockdowns und seither schalten sich die Staats- und Regierungschefs im Monatsrhythmus zusammen, um sich möglichst gut zu koordinieren. Dass dies den Ansprüchen der immer müder und mürber werdenden Bevölkerung gerade kaum genügt, wissen sie selbst. Die Impfkampagne kommt in der EU nur langsam in Schwung, die Sorge über die hoch ansteckenden Varianten aus Großbritannien, Südafrika und Brasilien ist groß und die Fallzahlen gehen in vielen Ländern wieder nach oben.
Sehr ernst sei die Lage in Ungarn, Slowakei und Tschechien, berichtete Bundeskanzlerin Angela Merkel (CDU) nach der viereinhalbstündigen Sitzung. Sie stellte die Bürgerinnen und Bürger in der EU auf Impfungen über einen langen Zeitraum ein. Wegen der Mutationen könne es sein, dass ""wir über längere Jahre immer in der Lage sein müssen zu impfen"", sagte sie.
Die Situation bleibe ernst, heißt es daher auch in der Gipfel-Erklärung. Es gelte, die ""strengen Einschränkungen"" aufrechtzuerhalten. In ihrer gemeinsamen Stellungnahme fordern die Leaders aber auch: ""Wir müssen die Zulassung, Herstellung und Verteilung der Impfstoffe sowie den Impfprozess dringend beschleunigen."" EU-Kommissionspräsidentin Ursula von der Leyen präsentierte in der Sitzung mehrere Grafiken: 51,5 Millionen Impfdosen hätte die EU bis Ende Februar zur Verfügung gehabt, von denen 29,17 Millionen verabreicht wurden. Acht Prozent der Erwachsenen hätten eine Dosis erhalten. Bis Ende Juni sollen knapp 600 Millionen Dosen vorliegen.
Von der Leyen hatte in der vergangenen Woche das Aktionsprogramm ""Hera Incubator"" gegen die Ausbreitung der Corona-Varianten vorgestellt, dem die Staats- und Regierungschefs zustimmten. 75 Millionen Euro sollen den EU-Mitgliedern helfen, mehr Genom-Sequenzierung vorzunehmen, um Mutationen zu identifizieren. 150 Millionen Euro sind für Forschung an Virusvarianten vorgesehen, um die Impfstoffe anpassen zu können. Eine Taskforce unter Leitung von Binnenmarktkommissar Thierry Breton soll sich darum bemühen, die Produktionskapazitäten für Vakzine in Europa auszubauen und etwa verhindern, dass Engpässe bei Materialien wie Lipiden entstehen. Laut Merkel wird die Kommission dafür in den kommenden Monaten das ""entsprechende institutionelle Modell"" entwickeln, denn schließlich betritt die EU, die in der Gesundheitspolitik kaum Kompetenzen hat, hier Neuland.
In der Erklärung steht auch, dass ""nicht unbedingt notwendige Reisen"" vorerst beschränkt werden müssen. Allerdings wird betont, dass die Maßnahmen verhältnismäßig und nicht diskriminierend sein dürften. Zuletzt war Unmut über die Grenzkontrollen laut geworden, wie sie die Bundesregierung gegenüber Tschechien und Österreich eingeführt hat, weil in einigen Regionen die Inzidenzen durch die Virus-Mutationen sehr hoch sind. Merkel sagte, sie habe ""für Deutschland erklärt, dass wir uns in bestimmten Fällen gezwungen sehen, bestimmte Beschränkungen einzuführen"", aber man setze alles daran, den freien Warenverkehr zu ermöglichen und die Pendler arbeiten lassen. Neben Deutschland haben auch Belgien, Ungarn, Dänemark, Schweden und Finnland kritische Briefe von der EU-Kommission erhalten. Merkel bat in der Sitzung um eine qualitative Bewertung der EU-Gesundheitsbehörde ECDC zu den sogenannten Corona-Selbsttests. Sie dämpfte aber die Hoffnung auf schnelle und umfassende Lockerungen der Kontaktbeschränkungen. Es müsse geprüft werden, ""ob wir uns durch ein vermehrtes Testen auch mit diesen Selbsttests einen Puffer erarbeiten können, sodass wir in der Inzidenz etwas höher gehen können als 35"", sagte Merkel. Trotz der Selbsttests könne man weder auf Inzidenzen generell verzichten noch sofort öffnen.
Wie Michel und von der Leyen betonte sie die Bedeutung von Solidarität mit ärmeren Ländern. Frankreichs Präsident Emmanuel Macron habe dafür geworben, Vakzine abzugeben, um medizinisches Personal in Afrika impfen zu können: ""Darüber werden wir auch in Deutschland sprechen"", wobei der Zeitpunkt noch nicht feststehe.
","25. Februar 2021, 18:50 Uhr",Im Angesicht der Mutanten,https://www.sueddeutsche.de/politik/bruessel-eu-corona-pandemie-1.5218177
